Year,ID Occupied By,Occupied By,ID Geography,Geography,Household Ownership,Household Ownership Moe
"2016",0,"Owner Occupied","31000US24420","Grants Pass, OR",22940,556
"2016",0,"Owner Occupied","31000US24460","Great Bend, KS",7689,279
"2016",0,"Owner Occupied","31000US24500","Great Falls, MT",21763,479
"2016",0,"Owner Occupied","31000US24540","Greeley, CO",67652,777
"2016",0,"Owner Occupied","31000US24580","Green Bay, WI",85817,854
"2016",0,"Owner Occupied","31000US24620","Greeneville, TN",19711,610
"2016",0,"Owner Occupied","31000US24640","Greenfield Town, MA",20860,397
"2016",0,"Owner Occupied","31000US24660","Greensboro-High Point, NC",182908,1925.0000000000002
"2016",0,"Owner Occupied","31000US24700","Greensburg, IN",7167,256
"2016",0,"Owner Occupied","31000US24740","Greenville, MS",10099,398
"2016",0,"Owner Occupied","31000US24780","Greenville, NC",35963,736
"2016",0,"Owner Occupied","31000US24820","Greenville, OH",15031,404
"2016",0,"Owner Occupied","31000US24860","Greenville-Anderson-Mauldin, SC",221883,1887.0000000000002
"2016",0,"Owner Occupied","31000US24900","Greenwood, MS",8456,410
"2016",0,"Owner Occupied","31000US24940","Greenwood, SC",24257,617
"2016",0,"Owner Occupied","31000US24980","Grenada, MS",5324,340
"2016",0,"Owner Occupied","31000US25020","Guayama, PR",20323,719
"2016",0,"Owner Occupied","31000US25060","Gulfport-Biloxi-Pascagoula, MS",91951,1498
"2016",0,"Owner Occupied","31000US25100","Guymon, OK",4494,238
"2016",0,"Owner Occupied","31000US25180","Hagerstown-Martinsburg, MD-WV",66850,967
"2016",0,"Owner Occupied","31000US25200","Hailey, ID",7236,319
"2016",0,"Owner Occupied","31000US25220","Hammond, LA",31228,827
"2016",0,"Owner Occupied","31000US25260","Hanford-Corcoran, CA",20980,776
"2016",0,"Owner Occupied","31000US25300","Hannibal, MO",10622,351
"2016",0,"Owner Occupied","31000US25420","Harrisburg-Carlisle, PA",152101,1345
"2016",0,"Owner Occupied","31000US25460","Harrison, AR",13474,444
"2016",0,"Owner Occupied","31000US25500","Harrisonburg, VA",28372,634
"2016",0,"Owner Occupied","31000US25540","Hartford-West Hartford-East Hartford, CT",311859,2300
"2016",0,"Owner Occupied","31000US25580","Hastings, NE",8683,276
"2016",0,"Owner Occupied","31000US25620","Hattiesburg, MS",33470,698
"2016",0,"Owner Occupied","31000US25700","Hays, KS",7463,322
"2016",0,"Owner Occupied","31000US25720","Heber, UT",6134,291
"2016",0,"Owner Occupied","31000US25740","Helena, MT",22278,494.99999999999994
"2016",0,"Owner Occupied","31000US25760","Helena-West Helena, AR",3883,260
"2016",0,"Owner Occupied","31000US25780","Henderson, NC",9971,437.00000000000006
"2016",0,"Owner Occupied","31000US25820","Hereford, TX",4018,212
"2016",0,"Owner Occupied","31000US25840","Hermiston-Pendleton, OR",19698,590
"2016",0,"Owner Occupied","31000US25860","Hickory-Lenoir-Morganton, NC",97782,1529
"2016",0,"Owner Occupied","31000US25880","Hillsdale, MI",13710,263
"2016",0,"Owner Occupied","31000US25900","Hilo, HI",44013,920
"2016",0,"Owner Occupied","31000US25940","Hilton Head Island-Bluffton-Beaufort, SC",53898,859
"2016",0,"Owner Occupied","31000US25980","Hinesville, GA",13789,517
"2016",0,"Owner Occupied","31000US26020","Hobbs, NM",14811,477.99999999999994
"2016",0,"Owner Occupied","31000US26090","Holland, MI",34161,504.00000000000006
"2016",0,"Owner Occupied","31000US26140","Homosassa Springs, FL",50206,934
"2016",0,"Owner Occupied","31000US26220","Hood River, OR",5305,311
"2016",0,"Owner Occupied","31000US26260","Hope, AR",7751,434
"2016",0,"Owner Occupied","31000US26300","Hot Springs, AR",26768,716
"2016",0,"Owner Occupied","31000US26340","Houghton, MI",10198,224
"2016",0,"Owner Occupied","31000US26380","Houma-Thibodaux, LA",55934,882
"2016",0,"Owner Occupied","31000US26420","Houston-The Woodlands-Sugar Land, TX",1339428,7786
"2016",0,"Owner Occupied","31000US26460","Hudson, NY",18331,445
"2016",0,"Owner Occupied","31000US26500","Huntingdon, PA",12799,333
"2016",0,"Owner Occupied","31000US26540","Huntington, IN",11036,255
"2016",0,"Owner Occupied","31000US26580","Huntington-Ashland, WV-KY-OH",102350,1291
"2016",0,"Owner Occupied","31000US26620","Huntsville, AL",119478,1252
"2016",0,"Owner Occupied","31000US26660","Huntsville, TX",15518,710
"2016",0,"Owner Occupied","31000US26700","Huron, SD",4909,254
"2016",0,"Owner Occupied","31000US26740","Hutchinson, KS",16680,527
"2016",0,"Owner Occupied","31000US26780","Hutchinson, MN",11387,288
"2016",0,"Owner Occupied","31000US26820","Idaho Falls, ID",34054,606
"2016",0,"Owner Occupied","31000US26860","Indiana, PA",24142,427
"2016",0,"Owner Occupied","31000US26900","Indianapolis-Carmel-Anderson, IN",484920,3654
"2016",0,"Owner Occupied","31000US26940","Indianola, MS",4818,231
"2016",0,"Owner Occupied","31000US26960","Ionia, MI",17244,404
"2016",0,"Owner Occupied","31000US26980","Iowa City, IA",39593,648
"2016",0,"Owner Occupied","31000US27020","Iron Mountain, MI-WI",10581,270
"2016",0,"Owner Occupied","31000US27060","Ithaca, NY",21175,481
"2016",0,"Owner Occupied","31000US27100","Jackson, MI",44020,716
"2016",0,"Owner Occupied","31000US27140","Jackson, MS",140406,1291
"2016",0,"Owner Occupied","31000US27160","Jackson, OH",8525,406
"2016",0,"Owner Occupied","31000US27180","Jackson, TN",31804,717
"2016",0,"Owner Occupied","31000US27220","Jackson, WY-ID",7794,374
"2016",0,"Owner Occupied","31000US27260","Jacksonville, FL",342531,3000
"2016",0,"Owner Occupied","31000US27300","Jacksonville, IL",11199,308
"2016",0,"Owner Occupied","31000US27340","Jacksonville, NC",32851,953
"2016",0,"Owner Occupied","31000US27380","Jacksonville, TX",13050,393
"2016",0,"Owner Occupied","31000US27420","Jamestown, ND",5985,271
"2016",0,"Owner Occupied","31000US27460","Jamestown-Dunkirk-Fredonia, NY",36888,604
"2016",0,"Owner Occupied","31000US27500","Janesville-Beloit, WI",44028,669
"2016",0,"Owner Occupied","31000US27540","Jasper, IN",16685,462
"2016",0,"Owner Occupied","31000US27580","Jayuya, PR",3128,281
"2016",0,"Owner Occupied","31000US27600","Jefferson, GA",16010,476
"2016",0,"Owner Occupied","31000US27620","Jefferson City, MO",39890,725
"2016",0,"Owner Occupied","31000US27660","Jennings, LA",8216,360
"2016",0,"Owner Occupied","31000US27700","Jesup, GA",6555,362
"2016",0,"Owner Occupied","31000US27740","Johnson City, TN",56875,860.9999999999999
"2016",0,"Owner Occupied","31000US27780","Johnstown, PA",42387,555
"2016",0,"Owner Occupied","31000US27860","Jonesboro, AR",28891,748
"2016",0,"Owner Occupied","31000US27900","Joplin, MO",45035,860.9999999999999
"2016",0,"Owner Occupied","31000US27920","Junction City, KS",5178,261
"2016",0,"Owner Occupied","31000US27940","Juneau, AK",7816,296
"2016",0,"Owner Occupied","31000US27980","Kahului-Wailuku-Lahaina, HI",31417,816
"2016",0,"Owner Occupied","31000US28020","Kalamazoo-Portage, MI",87019,1086
"2016",0,"Owner Occupied","31000US28060","Kalispell, MT",26719,667
"2016",0,"Owner Occupied","31000US28100","Kankakee, IL",27873,553
"2016",0,"Owner Occupied","31000US28140","Kansas City, MO-KS",524941,3175
"2016",0,"Owner Occupied","31000US28180","Kapaa, HI",14204,518
"2016",0,"Owner Occupied","31000US28260","Kearney, NE",13697,363
"2016",0,"Owner Occupied","31000US28300","Keene, NH",21388,482
"2016",0,"Owner Occupied","31000US28340","Kendallville, IN",13424,386
"2016",0,"Owner Occupied","31000US28380","Kennett, MO",7949,288
"2016",0,"Owner Occupied","31000US28420","Kennewick-Richland, WA",63897,950.9999999999999
"2016",0,"Owner Occupied","31000US28500","Kerrville, TX",14159,532
"2016",0,"Owner Occupied","31000US28540","Ketchikan, AK",3100,127
"2016",0,"Owner Occupied","31000US28580","Key West, FL",17790,542
"2016",0,"Owner Occupied","31000US28620","Kill Devil Hills, NC",11159,411
"2016",0,"Owner Occupied","31000US28660","Killeen-Temple, TX",80595,1347
"2016",0,"Owner Occupied","31000US28700","Kingsport-Bristol-Bristol, TN-VA",93778,1035
"2016",0,"Owner Occupied","31000US28740","Kingston, NY",48343,895
"2016",0,"Owner Occupied","31000US28780","Kingsville, TX",5954,330
"2016",0,"Owner Occupied","31000US28820","Kinston, NC",14214,457
"2016",0,"Owner Occupied","31000US28860","Kirksville, MO",6800,243
"2016",0,"Owner Occupied","31000US28900","Klamath Falls, OR",17362,469
"2016",0,"Owner Occupied","31000US28940","Knoxville, TN",234365,2042
"2016",0,"Owner Occupied","31000US29020","Kokomo, IN",23539,552
"2016",0,"Owner Occupied","31000US29060","Laconia, NH",18501,451
"2016",0,"Owner Occupied","31000US29100","La Crosse-Onalaska, WI-MN",36503,560
"2016",0,"Owner Occupied","31000US29180","Lafayette, LA",124020,1463
"2016",0,"Owner Occupied","31000US29200","Lafayette-West Lafayette, IN",45154,703
"2016",0,"Owner Occupied","31000US29260","La Grande, OR",6453,269
"2016",0,"Owner Occupied","31000US29300","LaGrange, GA",14204,549
"2016",0,"Owner Occupied","31000US29340","Lake Charles, LA",54183,1025
"2016",0,"Owner Occupied","31000US29380","Lake City, FL",17266,504.00000000000006
"2016",0,"Owner Occupied","31000US29420","Lake Havasu City-Kingman, AZ",54832,1112
"2016",0,"Owner Occupied","31000US29460","Lakeland-Winter Haven, FL",151691,1763.0000000000002
"2016",0,"Owner Occupied","31000US29500","Lamesa, TX",3095,224
"2016",0,"Owner Occupied","31000US29540","Lancaster, PA",134255,1332
"2016",0,"Owner Occupied","31000US29620","Lansing-East Lansing, MI",118447,1213
"2016",0,"Owner Occupied","31000US29660","Laramie, WY",7606,301
"2016",0,"Owner Occupied","31000US29700","Laredo, TX",45045,760
"2016",0,"Owner Occupied","31000US29740","Las Cruces, NM",47363,984.0000000000001
"2016",0,"Owner Occupied","31000US29780","Las Vegas, NM",7511,393
"2016",0,"Owner Occupied","31000US29820","Las Vegas-Henderson-Paradise, NV",384329,3784.0000000000005
"2016",0,"Owner Occupied","31000US29860","Laurel, MS",23786,701
"2016",0,"Owner Occupied","31000US29900","Laurinburg, NC",8196,240.00000000000003
"2016",0,"Owner Occupied","31000US29940","Lawrence, KS",22704,612
"2016",0,"Owner Occupied","31000US29980","Lawrenceburg, TN",12070,421
"2016",0,"Owner Occupied","31000US30020","Lawton, OK",25141,692
"2016",0,"Owner Occupied","31000US30060","Lebanon, MO",9341,381
"2016",0,"Owner Occupied","31000US30140","Lebanon, PA",36350,632
"2016",0,"Owner Occupied","31000US30220","Levelland, TX",5465,268
"2016",0,"Owner Occupied","31000US30260","Lewisburg, PA",10395,418
"2016",0,"Owner Occupied","31000US30280","Lewisburg, TN",8570,370
"2016",0,"Owner Occupied","31000US30300","Lewiston, ID-WA",17384,439.99999999999994
"2016",0,"Owner Occupied","31000US30340","Lewiston-Auburn, ME",28442,643
"2016",0,"Owner Occupied","31000US30380","Lewistown, PA",13118,357
"2016",0,"Owner Occupied","31000US30420","Lexington, NE",6491,229
"2016",0,"Owner Occupied","31000US30460","Lexington-Fayette, KY",113307,1361
"2016",0,"Owner Occupied","31000US30580","Liberal, KS",5077,282
"2016",0,"Owner Occupied","31000US30620","Lima, OH",26597,545
"2016",0,"Owner Occupied","31000US30660","Lincoln, IL",7554,403
"2016",0,"Owner Occupied","31000US30700","Lincoln, NE",75201,888
"2016",0,"Owner Occupied","31000US30780","Little Rock-North Little Rock-Conway, AR",178276,2024
"2016",0,"Owner Occupied","31000US30820","Lock Haven, PA",10394,280
"2016",0,"Owner Occupied","31000US30860","Logan, UT-ID",26555,418
"2016",0,"Owner Occupied","31000US30880","Logan, WV",10572,397
"2016",0,"Owner Occupied","31000US30900","Logansport, IN",10994,328
"2016",0,"Owner Occupied","31000US30940","London, KY",32691,732
"2016",0,"Owner Occupied","31000US30980","Longview, TX",51036,879.0000000000001
"2016",0,"Owner Occupied","31000US31020","Longview, WA",26107,644
"2016",0,"Owner Occupied","31000US31060","Los Alamos, NM",5510,253
"2016",0,"Owner Occupied","31000US31080","Los Angeles-Long Beach-Anaheim, CA",2081082,13044
"2016",0,"Owner Occupied","31000US31140","Louisville/Jefferson County, KY-IN",331747,2430
"2016",0,"Owner Occupied","31000US31180","Lubbock, TX",64318,979.0000000000001
"2016",0,"Owner Occupied","31000US31220","Ludington, MI",9243,280
"2016",0,"Owner Occupied","31000US31260","Lufkin, TX",19815,582
"2016",0,"Owner Occupied","31000US31300","Lumberton, NC",29367,429
"2016",0,"Owner Occupied","31000US31340","Lynchburg, VA",70435,1131
"2016",0,"Owner Occupied","31000US31380","Macomb, IL",7789,309
"2016",0,"Owner Occupied","31000US31420","Macon-Bibb County, GA",51654,814
"2016",0,"Owner Occupied","31000US31460","Madera, CA",26458,631
"2016",0,"Owner Occupied","31000US31500","Madison, IN",9025,333
"2016",0,"Owner Occupied","31000US31540","Madison, WI",159975,1187
"2016",0,"Owner Occupied","31000US31580","Madisonville, KY",13190,290
"2016",0,"Owner Occupied","31000US31620","Magnolia, AR",6296,307
"2016",0,"Owner Occupied","31000US31660","Malone, NY",13956,366
"2016",0,"Owner Occupied","31000US31680","Malvern, AR",8921,328
"2016",0,"Owner Occupied","31000US31700","Manchester-Nashua, NH",103116,1163
"2016",0,"Owner Occupied","31000US31740","Manhattan, KS",17588,543
"2016",0,"Owner Occupied","31000US31820","Manitowoc, WI",25650,397
"2016",0,"Owner Occupied","31000US31860","Mankato-North Mankato, MN",24933,480.00000000000006
"2016",0,"Owner Occupied","31000US31900","Mansfield, OH",32518,713
"2016",0,"Owner Occupied","31000US31930","Marietta, OH",18875,414
"2016",0,"Owner Occupied","31000US31940","Marinette, WI-MI",22118,436
"2016",0,"Owner Occupied","31000US31980","Marion, IN",18047,526
"2016",0,"Owner Occupied","31000US32000","Marion, NC",12403,477
"2016",0,"Owner Occupied","31000US32020","Marion, OH",16694,408
"2016",0,"Owner Occupied","31000US32100","Marquette, MI",18429,362
"2016",0,"Owner Occupied","31000US32140","Marshall, MN",6818,175
"2016",0,"Owner Occupied","31000US32180","Marshall, MO",5919,219
"2016",0,"Owner Occupied","31000US32220","Marshall, TX",17160,508
"2016",0,"Owner Occupied","31000US32260","Marshalltown, IA",10993,304
"2016",0,"Owner Occupied","31000US32280","Martin, TN",9155,300
"2016",0,"Owner Occupied","31000US32300","Martinsville, VA",19314,451
"2016",0,"Owner Occupied","31000US32340","Maryville, MO",4703,237
"2016",0,"Owner Occupied","31000US32380","Mason City, IA",15972,355
"2016",0,"Owner Occupied","31000US32420","Mayagüez, PR",22366,663
"2016",0,"Owner Occupied","31000US32460","Mayfield, KY",10446,327
"2016",0,"Owner Occupied","31000US32500","Maysville, KY",4473,246.00000000000003
"2016",0,"Owner Occupied","31000US32540","McAlester, OK",12856,350
"2016",0,"Owner Occupied","31000US32580","McAllen-Edinburg-Mission, TX",154244,1802
"2016",0,"Owner Occupied","31000US32620","McComb, MS",14231,498
"2016",0,"Owner Occupied","31000US32660","McMinnville, TN",10787,415
"2016",0,"Owner Occupied","31000US32700","McPherson, KS",8752,321
"2016",0,"Owner Occupied","31000US32740","Meadville, PA",25380,378
"2016",0,"Owner Occupied","31000US32780","Medford, OR",52858,998.9999999999999
"2016",0,"Owner Occupied","31000US32820","Memphis, TN-MS-AR",299922,2653
"2016",0,"Owner Occupied","31000US32860","Menomonie, WI",11332,260
"2016",0,"Owner Occupied","31000US32900","Merced, CA",40889,855.0000000000001
"2016",0,"Owner Occupied","31000US32940","Meridian, MS",27380,552
"2016",0,"Owner Occupied","31000US32980","Merrill, WI",9530,246.00000000000003
"2016",0,"Owner Occupied","31000US33020","Mexico, MO",6345,296
"2016",0,"Owner Occupied","31000US33060","Miami, OK",8327,174
"2016",0,"Owner Occupied","31000US33100","Miami-Fort Lauderdale-West Palm Beach, FL",1241064,8313
"2016",0,"Owner Occupied","31000US33140","Michigan City-La Porte, IN",30572,588
"2016",0,"Owner Occupied","31000US33180","Middlesborough, KY",7193,331
"2016",0,"Owner Occupied","31000US33220","Midland, MI",25214,422
"2016",0,"Owner Occupied","31000US33260","Midland, TX",37102,803
"2016",0,"Owner Occupied","31000US33300","Milledgeville, GA",10715,489
"2016",0,"Owner Occupied","31000US33340","Milwaukee-Waukesha-West Allis, WI",375644,2332
"2016",0,"Owner Occupied","31000US33420","Mineral Wells, TX",7108,343
"2016",0,"Owner Occupied","31000US33460","Minneapolis-St. Paul-Bloomington, MN-WI",935522,4386
"2016",0,"Owner Occupied","31000US33500","Minot, ND",19119,565
"2016",0,"Owner Occupied","31000US33540","Missoula, MT",27602,610
"2016",0,"Owner Occupied","31000US33580","Mitchell, SD",6092,330
"2016",0,"Owner Occupied","31000US33620","Moberly, MO",6257,277
"2016",0,"Owner Occupied","31000US33660","Mobile, AL",101766,1304
"2016",0,"Owner Occupied","31000US33700","Modesto, CA",96348,1483
"2016",0,"Owner Occupied","31000US33740","Monroe, LA",40429,778
"2016",0,"Owner Occupied","31000US33780","Monroe, MI",46588,735
"2016",0,"Owner Occupied","31000US33860","Montgomery, AL",92582,1283
"2016",0,"Owner Occupied","31000US33940","Montrose, CO",11546,399
"2016",0,"Owner Occupied","31000US33980","Morehead City, NC",21428,403
"2016",0,"Owner Occupied","31000US34020","Morgan City, LA",13091,395
"2016",0,"Owner Occupied","31000US34060","Morgantown, WV",31866,655
"2016",0,"Owner Occupied","31000US34100","Morristown, TN",30711,736
"2016",0,"Owner Occupied","31000US34140","Moscow, ID",8214,368
"2016",0,"Owner Occupied","31000US34180","Moses Lake, WA",18247,630
"2016",0,"Owner Occupied","31000US34220","Moultrie, GA",9513,511.00000000000006
"2016",0,"Owner Occupied","31000US34260","Mountain Home, AR",13608,429
"2016",0,"Owner Occupied","31000US34300","Mountain Home, ID",5657,271
"2016",0,"Owner Occupied","31000US34340","Mount Airy, NC",20861,479
"2016",0,"Owner Occupied","31000US34380","Mount Pleasant, MI",15061,279
"2016",0,"Owner Occupied","31000US34420","Mount Pleasant, TX",7116,325
"2016",0,"Owner Occupied","31000US34460","Mount Sterling, KY",11826,405
"2016",0,"Owner Occupied","31000US34500","Mount Vernon, IL",11089,334
"2016",0,"Owner Occupied","31000US34540","Mount Vernon, OH",16276,414
"2016",0,"Owner Occupied","31000US34580","Mount Vernon-Anacortes, WA",31134,555
"2016",0,"Owner Occupied","31000US34620","Muncie, IN",29461,622
"2016",0,"Owner Occupied","31000US34660","Murray, KY",9396,353
"2016",0,"Owner Occupied","31000US34700","Muscatine, IA",12119,357
"2016",0,"Owner Occupied","31000US34740","Muskegon, MI",48072,613
"2016",0,"Owner Occupied","31000US34780","Muskogee, OK",17480,371
"2016",0,"Owner Occupied","31000US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",122825,1690
"2016",0,"Owner Occupied","31000US34860","Nacogdoches, TX",13536,451
"2016",0,"Owner Occupied","31000US34900","Napa, CA",30411,648
"2016",0,"Owner Occupied","31000US34940","Naples-Immokalee-Marco Island, FL",96043,1405
"2016",0,"Owner Occupied","31000US34980","Nashville-Davidson--Murfreesboro--Franklin, TN",442399,3603
"2016",0,"Owner Occupied","31000US35020","Natchez, MS-LA",11982,534
"2016",0,"Owner Occupied","31000US35060","Natchitoches, LA",7968,353
"2016",0,"Owner Occupied","31000US35100","New Bern, NC",32718,800
"2016",0,"Owner Occupied","31000US35140","Newberry, SC",10555,437.00000000000006
"2016",0,"Owner Occupied","31000US35220","New Castle, IN",13013,365
"2016",0,"Owner Occupied","31000US35260","New Castle, PA",26755,450
"2016",0,"Owner Occupied","31000US35300","New Haven-Milford, CT",203568,1887.0000000000002
"2016",0,"Owner Occupied","31000US35380","New Orleans-Metairie, LA",293496,2656
"2016",0,"Owner Occupied","31000US35420","New Philadelphia-Dover, OH",25506,519
"2016",0,"Owner Occupied","31000US35440","Newport, OR",12893,409
"2016",0,"Owner Occupied","31000US35460","Newport, TN",9984,500
"2016",0,"Owner Occupied","31000US35500","Newton, IA",10688,331
"2016",0,"Owner Occupied","31000US35580","New Ulm, MN",8389,206
"2016",0,"Owner Occupied","31000US35620","New York-Newark-Jersey City, NY-NJ-PA",3678394,18099
"2016",0,"Owner Occupied","31000US35660","Niles-Benton Harbor, MI",43542,567
"2016",0,"Owner Occupied","31000US35700","Nogales, AZ",10288,505
"2016",0,"Owner Occupied","31000US35740","Norfolk, NE",13490,293
"2016",0,"Owner Occupied","31000US35820","North Platte, NE",10184,357
"2016",0,"Owner Occupied","31000US35840","North Port-Sarasota-Bradenton, FL",223595,1997.9999999999998
"2016",0,"Owner Occupied","31000US35860","North Vernon, IN",7762,356
"2016",0,"Owner Occupied","31000US35900","North Wilkesboro, NC",20625,602
"2016",0,"Owner Occupied","31000US35940","Norwalk, OH",15914,413
"2016",0,"Owner Occupied","31000US35980","Norwich-New London, CT",70136,965.0000000000001
"2016",0,"Owner Occupied","31000US36020","Oak Harbor, WA",22416,451.99999999999994
"2016",0,"Owner Occupied","31000US36100","Ocala, FL",98978,1566
"2016",0,"Owner Occupied","31000US36140","Ocean City, NJ",30605,682
"2016",0,"Owner Occupied","31000US36220","Odessa, TX",33790,660
"2016",0,"Owner Occupied","31000US36260","Ogden-Clearfield, UT",149452,1357
"2016",0,"Owner Occupied","31000US36300","Ogdensburg-Massena, NY",29591,526
"2016",0,"Owner Occupied","31000US36340","Oil City, PA",16606,317
"2016",0,"Owner Occupied","31000US36380","Okeechobee, FL",9104,388
"2016",0,"Owner Occupied","31000US36420","Oklahoma City, OK",319940,2328
"2016",0,"Owner Occupied","31000US36460","Olean, NY",22606,434
"2016",0,"Owner Occupied","31000US36500","Olympia-Tumwater, WA",66018,886
"2016",0,"Owner Occupied","31000US36540","Omaha-Council Bluffs, NE-IA",227913,1848
"2016",0,"Owner Occupied","31000US36580","Oneonta, NY",17350,362
"2016",0,"Owner Occupied","31000US36620","Ontario, OR-ID",12335,411
"2016",0,"Owner Occupied","31000US36660","Opelousas, LA",21178,548
"2016",0,"Owner Occupied","31000US36700","Orangeburg, SC",22898,601
"2016",0,"Owner Occupied","31000US36740","Orlando-Kissimmee-Sanford, FL",491448,5137
"2016",0,"Owner Occupied","31000US36780","Oshkosh-Neenah, WI",44768,792
"2016",0,"Owner Occupied","31000US36820","Oskaloosa, IA",6186,237
"2016",0,"Owner Occupied","31000US36830","Othello, WA",3882,164
"2016",0,"Owner Occupied","31000US36840","Ottawa, KS",7163,347
"2016",0,"Owner Occupied","31000US36860","Ottawa-Peru, IL",44792,634
"2016",0,"Owner Occupied","31000US36900","Ottumwa, IA",13075,331
"2016",0,"Owner Occupied","31000US36940","Owatonna, MN",10916,252.00000000000003
"2016",0,"Owner Occupied","31000US36980","Owensboro, KY",32239,681
"2016",0,"Owner Occupied","31000US37020","Owosso, MI",20844,339
"2016",0,"Owner Occupied","31000US37060","Oxford, MS",10914,513
"2016",0,"Owner Occupied","31000US37080","Oxford, NC",14814,557
"2016",0,"Owner Occupied","31000US37100","Oxnard-Thousand Oaks-Ventura, CA",170877,1665
"2016",0,"Owner Occupied","31000US37120","Ozark, AL",11413,358
"2016",0,"Owner Occupied","31000US37140","Paducah, KY-IL",28636,605
"2016",0,"Owner Occupied","31000US37220","Pahrump, NV",12058,608
"2016",0,"Owner Occupied","31000US37260","Palatka, FL",19905,559
"2016",0,"Owner Occupied","31000US37300","Palestine, TX",11896,493
"2016",0,"Owner Occupied","31000US37340","Palm Bay-Melbourne-Titusville, FL",160836,2071
"2016",0,"Owner Occupied","31000US37420","Pampa, TX",5974,266
"2016",0,"Owner Occupied","31000US37460","Panama City, FL",45933,853
"2016",0,"Owner Occupied","31000US37500","Paragould, AR",11135,352
"2016",0,"Owner Occupied","31000US37540","Paris, TN",9906,350
"2016",0,"Owner Occupied","31000US37580","Paris, TX",12308,414
"2016",0,"Owner Occupied","31000US37620","Parkersburg-Vienna, WV",27704,573
"2016",0,"Owner Occupied","31000US37660","Parsons, KS",5813,238.99999999999997
"2016",0,"Owner Occupied","31000US37740","Payson, AZ",15383,565
"2016",0,"Owner Occupied","31000US37780","Pecos, TX",2662,189
"2016",0,"Owner Occupied","31000US37800","Pella, IA",9466,295
"2016",0,"Owner Occupied","31000US37860","Pensacola-Ferry Pass-Brent, FL",113335,1601
"2016",0,"Owner Occupied","31000US37900","Peoria, IL",108521,1069
"2016",0,"Owner Occupied","31000US37940","Peru, IN",9619,323
"2016",0,"Owner Occupied","31000US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1506198,7380
"2016",0,"Owner Occupied","31000US38060","Phoenix-Mesa-Scottsdale, AZ",979617,6827.999999999999
"2016",0,"Owner Occupied","31000US38100","Picayune, MS",15743,517
"2016",0,"Owner Occupied","31000US38180","Pierre, SD",6068,231
"2016",0,"Owner Occupied","31000US38220","Pine Bluff, AR",22627,606
"2016",0,"Owner Occupied","31000US38240","Pinehurst-Southern Pines, NC",28131,696
"2016",0,"Owner Occupied","31000US38260","Pittsburg, KS",9200,304
"2016",0,"Owner Occupied","31000US38300","Pittsburgh, PA",692372,3787.9999999999995
"2016",0,"Owner Occupied","31000US38340","Pittsfield, MA",37504,616
"2016",0,"Owner Occupied","31000US38380","Plainview, TX",6937,278
"2016",0,"Owner Occupied","31000US38420","Platteville, WI",13654,294
"2016",0,"Owner Occupied","31000US38460","Plattsburgh, NY",21598,498
"2016",0,"Owner Occupied","31000US38500","Plymouth, IN",12964,332
"2016",0,"Owner Occupied","31000US38540","Pocatello, ID",20731,578
"2016",0,"Owner Occupied","31000US38580","Point Pleasant, WV-OH",17192,489
"2016",0,"Owner Occupied","31000US38620","Ponca City, OK",12370,315
"2016",0,"Owner Occupied","31000US38660","Ponce, PR",76494,965.0000000000001
"2016",0,"Owner Occupied","31000US38700","Pontiac, IL",10436,330
"2016",0,"Owner Occupied","31000US38740","Poplar Bluff, MO",10626,451
"2016",0,"Owner Occupied","31000US38780","Portales, NM",4316,224
"2016",0,"Owner Occupied","31000US38820","Port Angeles, WA",21948,524
"2016",0,"Owner Occupied","31000US38840","Port Clinton, OH",13587,322
"2016",0,"Owner Occupied","31000US38860","Portland-South Portland, ME",152386,1424
"2016",0,"Owner Occupied","31000US38900","Portland-Vancouver-Hillsboro, OR-WA",545164,3536.0000000000005
"2016",0,"Owner Occupied","31000US38920","Port Lavaca, TX",5394,311
"2016",0,"Owner Occupied","31000US38940","Port St. Lucie, FL",125726,1964.9999999999998
"2016",0,"Owner Occupied","31000US39020","Portsmouth, OH",20360,523
"2016",0,"Owner Occupied","31000US39060","Pottsville, PA",43484,770
"2016",0,"Owner Occupied","31000US39140","Prescott, AZ",65515,1264
"2016",0,"Owner Occupied","31000US39220","Price, UT",5598,187
"2016",0,"Owner Occupied","31000US39260","Prineville, OR",6316,297
"2016",0,"Owner Occupied","31000US39300","Providence-Warwick, RI-MA",376966,3119
"2016",0,"Owner Occupied","31000US39340","Provo-Orem, UT",104261,1056
"2016",0,"Owner Occupied","31000US39380","Pueblo, CO",40032,762
"2016",0,"Owner Occupied","31000US39420","Pullman, WA",7662,304
"2016",0,"Owner Occupied","31000US39460","Punta Gorda, FL",57253,914
"2016",0,"Owner Occupied","31000US39500","Quincy, IL-MO",21834,451
"2016",0,"Owner Occupied","31000US39540","Racine, WI",52065,763
"2016",0,"Owner Occupied","31000US39580","Raleigh, NC",299337,2713
"2016",0,"Owner Occupied","31000US39660","Rapid City, SD",39357,756
"2016",0,"Owner Occupied","31000US39700","Raymondville, TX",4535,269
"2016",0,"Owner Occupied","31000US39740","Reading, PA",109472,930
"2016",0,"Owner Occupied","31000US39780","Red Bluff, CA",15644,538
"2016",0,"Owner Occupied","31000US39820","Redding, CA",43292,858
"2016",0,"Owner Occupied","31000US39860","Red Wing, MN",14409,317
